pattern,quality,support,pattern_accuracy,global_accuracy,dataset_size
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'STAY_0_0'}, {'E_1_0'}]",0.1050806378985869,156,0.8653846153846154,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'SW_1_1'}, {'STAY_0_0'}, {'E_1_0'}]",0.1050806378985869,156,0.8653846153846154,0.9688331432915241,5262
"[{'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'STAY_0_0'}, {'NE_1_1'}, {'N_0_1'}, {'N_0_1'}]",0.10498704429676031,297,0.9023569023569024,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'NW_1_1'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}]",0.1049410124881931,313,0.8913738019169329,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'STAY_0_0'}, {'NE_1_1'}, {'N_0_1'}]",0.10316983110623967,375,0.9066666666666666,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'STAY_0_0'}]",0.10248394688977003,376,0.9069148936170213,0.9688331432915241,5262
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'STAY_0_0'}]",0.10222365658532362,227,0.8986784140969163,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'STAY_0_0'}, {'E_1_0'}]",0.10203142008604194,313,0.9041533546325878,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}]",0.10179965519167355,139,0.8633093525179856,0.9688331432915241,5262
"[{'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'W_1_0'}, {'E_1_0'}]",0.10172845275193299,169,0.893491124260355,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'STAY_0_0'}, {'NE_1_1'}]",0.10122493389305487,409,0.8973105134474327,0.9688331432915241,5262
"[{'NE_1_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}]",0.10094432417501364,327,0.9051987767584098,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'SW_1_1'}, {'E_1_0'}, {'E_1_0'}, {'STAY_0_0'}]",0.1006087949963459,189,0.8624338624338624,0.9688331432915241,5262
"[{'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'STAY_0_0'}, {'W_1_0'}]",0.10036402550382428,290,0.903448275862069,0.9688331432915241,5262
"[{'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.1003429130334581,253,0.9011857707509882,0.9688331432915241,5262
"[{'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'STAY_0_0'}]",0.0998823137746413,240,0.8875,0.9688331432915241,5262
"[{'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'W_1_0'}, {'STAY_0_0'}]",0.09952562441165991,433,0.9099307159353349,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'NW_1_1'}, {'N_0_1'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}]",0.09907379304872033,330,0.8939393939393939,0.9688331432915241,5262
"[{'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'E_1_0'}, {'E_1_0'}]",0.09803063074481166,409,0.9095354523227384,0.9688331432915241,5262
"[{'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}]",0.0978543174244283,293,0.9044368600682594,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.0951698176357425,334,0.8952095808383234,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'STAY_0_0'}]",0.09481124294717314,482,0.9128630705394191,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'NW_1_1'}, {'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'S_0_1'}]",0.09470252449803085,233,0.8884120171673819,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'NE_1_1'}, {'E_1_0'}, {'NW_1_1'}]",0.09460701170832508,182,0.9175824175824175,0.9688331432915241,5262
"[{'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'STAY_0_0'}]",0.09453798002739822,113,0.8495575221238938,0.9688331432915241,5262
"[{'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'STAY_0_0'}, {'W_1_0'}]",0.09443900351974377,415,0.9108433734939759,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'STAY_0_0'}, {'N_0_1'}, {'N_0_1'}, {'W_1_0'}]",0.09416022533219437,137,0.8394160583941606,0.9688331432915241,5262
"[{'NE_1_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'N_0_1'}, {'W_1_0'}]",0.09386904010140507,376,0.9095744680851063,0.9688331432915241,5262
"[{'N_0_1'}, {'N_0_1'}, {'NE_1_1'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}]",0.0937059999499621,212,0.8867924528301887,0.9688331432915241,5262
"[{'E_1_0'}, {'NE_1_1'}, {'NE_1_1'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'SW_1_1'}, {'W_1_0'}, {'W_1_0'}, {'STAY_0_0'}]",0.09362671966363423,106,0.8584905660377359,0.9688331432915241,5262
"[{'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'STAY_0_0'}]",0.09323442415754357,377,0.9098143236074271,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'NW_1_1'}, {'N_0_1'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.09318626550902964,161,0.8695652173913043,0.9688331432915241,5262
"[{'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}]",0.09255138944170449,459,0.9128540305010894,0.9688331432915241,5262
"[{'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}]",0.09210949208004782,628,0.9171974522292994,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}, {'SE_1_1'}]",0.09159126096949022,129,0.9147286821705426,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'SW_1_1'}, {'W_1_0'}, {'W_1_0'}, {'STAY_0_0'}, {'N_0_1'}, {'NW_1_1'}]",0.09149837168442532,140,0.8785714285714286,0.9688331432915241,5262
"[{'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'SW_1_1'}, {'STAY_0_0'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}]",0.09129124282959433,171,0.8830409356725146,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}]",0.09064792372491859,134,0.8656716417910447,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'SW_1_1'}, {'E_1_0'}, {'E_1_0'}, {'STAY_0_0'}, {'W_1_0'}, {'W_1_0'}]",0.09040361498267036,264,0.9053030303030303,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}]",0.09012137083192417,363,0.8980716253443526,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'STAY_0_0'}, {'NE_1_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'W_1_0'}]",0.09005280380534986,293,0.89419795221843,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'W_1_0'}, {'S_0_1'}, {'W_1_0'}, {'STAY_0_0'}, {'NE_1_1'}, {'NE_1_1'}]",0.08957398836447905,111,0.8738738738738738,0.9688331432915241,5262
"[{'NE_1_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}]",0.08886722891868204,123,0.8536585365853658,0.9688331432915241,5262
"[{'NE_1_1'}, {'NE_1_1'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'NE_1_1'}]",0.08840313241985986,216,0.9027777777777778,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}]",0.08800798293358891,135,0.8666666666666667,0.9688331432915241,5262
"[{'NE_1_1'}, {'NE_1_1'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'N_0_1'}, {'N_0_1'}]",0.08779382685395498,110,0.8909090909090909,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'NW_1_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}]",0.08777074723557654,156,0.8974358974358975,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'STAY_0_0'}, {'W_1_0'}]",0.08743069366551148,373,0.9115281501340483,0.9688331432915241,5262
"[{'N_0_1'}, {'N_0_1'}, {'NE_1_1'}, {'E_1_0'}, {'NE_1_1'}, {'SW_1_1'}, {'S_0_1'}, {'S_0_1'}]",0.08713837285736847,134,0.917910447761194,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'N_0_1'}, {'NE_1_1'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.08688115725558998,122,0.8770491803278688,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}]",0.08663555922523658,156,0.8525641025641025,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'STAY_0_0'}, {'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'W_1_0'}, {'W_1_0'}]",0.08645388350631811,186,0.8655913978494624,0.9688331432915241,5262
"[{'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}]",0.08635010230352225,308,0.9090909090909091,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'W_1_0'}, {'W_1_0'}]",0.08599812124515305,486,0.9156378600823045,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'E_1_0'}]",0.08548756681066627,459,0.9150326797385621,0.9688331432915241,5262
"[{'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'STAY_0_0'}]",0.08512644450115259,323,0.9102167182662538,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'SW_1_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'STAY_0_0'}, {'E_1_0'}, {'E_1_0'}]",0.08467692845760855,271,0.9077490774907749,0.9688331432915241,5262
"[{'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.08407153138314083,298,0.9093959731543624,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'NE_1_1'}, {'NE_1_1'}, {'STAY_0_0'}, {'W_1_0'}]",0.08276653547127344,220,0.8909090909090909,0.9688331432915241,5262
"[{'NE_1_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'W_1_0'}]",0.08275550073024496,384,0.9010416666666666,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.08264742171744266,300,0.91,0.9688331432915241,5262
"[{'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'W_1_0'}, {'STAY_0_0'}, {'W_1_0'}]",0.08159792517573994,278,0.89568345323741,0.9688331432915241,5262
"[{'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'S_0_1'}, {'STAY_0_0'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}]",0.08159392306686686,145,0.8827586206896552,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'W_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}]",0.08151201977608513,397,0.9143576826196473,0.9688331432915241,5262
"[{'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'STAY_0_0'}, {'W_1_0'}]",0.081203159749484,188,0.8882978723404256,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'W_1_0'}, {'E_1_0'}]",0.08094482079380017,412,0.9150485436893204,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'E_1_0'}, {'STAY_0_0'}, {'W_1_0'}]",0.08052710667482366,498,0.9176706827309237,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'SW_1_1'}, {'STAY_0_0'}, {'W_1_0'}]",0.08037844062980826,256,0.89453125,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.07939442279152664,415,0.9156626506024096,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'STAY_0_0'}]",0.07899128896501162,157,0.8853503184713376,0.9688331432915241,5262
"[{'N_0_1'}, {'N_0_1'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'SE_1_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}]",0.07854287522283476,168,0.8869047619047619,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'S_0_1'}]",0.07811422721550576,608,0.9095394736842105,0.9688331432915241,5262
"[{'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.07794235080045686,188,0.8776595744680851,0.9688331432915241,5262
"[{'N_0_1'}, {'N_0_1'}, {'NE_1_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'STAY_0_0'}]",0.07736973785411028,106,0.8773584905660378,0.9688331432915241,5262
"[{'NE_1_1'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'SW_1_1'}, {'E_1_0'}]",0.07703293108218512,149,0.87248322147651,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'W_1_0'}]",0.07698811810021167,236,0.8940677966101694,0.9688331432915241,5262
"[{'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'S_0_1'}]",0.07689637344515021,367,0.9019073569482289,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'STAY_0_0'}]",0.07670537636379016,272,0.8860294117647058,0.9688331432915241,5262
"[{'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'NW_1_1'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}]",0.07657626493437408,455,0.9054945054945055,0.9688331432915241,5262
"[{'E_1_0'}, {'NE_1_1'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'N_0_1'}, {'N_0_1'}]",0.07644914483545517,229,0.9082969432314411,0.9688331432915241,5262
"[{'NE_1_1'}, {'N_0_1'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}, {'S_0_1'}]",0.07637158272117162,323,0.913312693498452,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'SW_1_1'}, {'W_1_0'}, {'W_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}]",0.07636385428560621,430,0.9046511627906977,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'STAY_0_0'}, {'N_0_1'}, {'N_0_1'}, {'W_1_0'}]",0.07619251392056958,479,0.918580375782881,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'STAY_0_0'}]",0.07604003032844342,179,0.8770949720670391,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'S_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.07602477704188848,260,0.8961538461538462,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'STAY_0_0'}, {'NE_1_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'W_1_0'}, {'W_1_0'}]",0.07568413390859596,186,0.8602150537634409,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'NW_1_1'}, {'NE_1_1'}, {'S_0_1'}]",0.07556148292671494,217,0.9078341013824884,0.9688331432915241,5262
"[{'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'W_1_0'}]",0.07499351339527516,138,0.8840579710144928,0.9688331432915241,5262
"[{'NE_1_1'}, {'SE_1_1'}, {'E_1_0'}, {'S_0_1'}, {'W_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}]",0.0746891942461041,218,0.908256880733945,0.9688331432915241,5262
"[{'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'NW_1_1'}, {'N_0_1'}, {'N_0_1'}, {'E_1_0'}]",0.0746891942461041,218,0.908256880733945,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}]",0.07427876562567315,232,0.8663793103448276,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'STAY_0_0'}]",0.07418780803982705,440,0.9181818181818182,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'SW_1_1'}, {'STAY_0_0'}]",0.07353838737734497,239,0.895397489539749,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'NE_1_1'}, {'N_0_1'}, {'NE_1_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'S_0_1'}]",0.07288304019463898,371,0.9164420485175202,0.9688331432915241,5262
"[{'NE_1_1'}, {'NE_1_1'}, {'NE_1_1'}, {'N_0_1'}, {'N_0_1'}, {'NE_1_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'W_1_0'}]",0.07260614072199068,108,0.8796296296296297,0.9688331432915241,5262
"[{'NE_1_1'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'E_1_0'}, {'E_1_0'}, {'STAY_0_0'}]",0.07230076264319363,217,0.8940092165898618,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}, {'NE_1_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'STAY_0_0'}, {'W_1_0'}, {'W_1_0'}]",0.07229106033982158,161,0.8757763975155279,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'SW_1_1'}, {'W_1_0'}, {'STAY_0_0'}, {'E_1_0'}, {'E_1_0'}]",0.07194296984378445,386,0.9041450777202072,0.9688331432915241,5262
"[{'NE_1_1'}, {'NE_1_1'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}]",0.07177510674573861,132,0.9015151515151515,0.9688331432915241,5262
"[{'E_1_0'}, {'NE_1_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'E_1_0'}, {'E_1_0'}, {'S_0_1'}]",0.07176714236696335,289,0.9134948096885813,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'E_1_0'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'N_0_1'}, {'W_1_0'}, {'E_1_0'}, {'W_1_0'}]",0.07138172989735958,144,0.8541666666666666,0.9688331432915241,5262
"[{'E_1_0'}, {'E_1_0'}, {'E_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}, {'E_1_0'}, {'E_1_0'}, {'N_0_1'}, {'W_1_0'}, {'W_1_0'}, {'W_1_0'}]",0.07120010084775596,168,0.8511904761904762,0.9688331432915241,5262
