pattern,quality,support,pattern_auc,global_auc,theta
"[{'W'}, {'Y'}, {'U'}, {'X'}]",0.4606556971171588,25,0.75,0.9006222919321635,0.5
"[{'W'}, {'Y'}, {'U'}]",0.4566476891286053,166,0.8437182280319536,0.9006222919321635,0.5
"[{'Y'}, {'T'}, {'V'}]",0.4562708578775839,183,0.8452669902912622,0.9006222919321635,0.5
"[{'Y'}, {'P'}, {'T'}, {'V'}]",0.4537836978697869,33,0.7631578947368421,0.9006222919321635,0.5
"[{'T'}, {'V'}, {'P'}, {'P'}]",0.4533959750208827,28,0.7575757575757576,0.9006222919321635,0.5
"[{'Y'}, {'T'}, {'Z'}]",0.45253439499193493,189,0.847499439336174,0.9006222919321635,0.5
"[{'P'}, {'Z'}, {'M'}]",0.4518979781034682,188,0.8477398889770025,0.9006222919321635,0.5
"[{'P'}, {'W'}, {'X'}]",0.4496313779636544,207,0.8500934579439252,0.9006222919321635,0.5
"[{'M'}, {'U'}, {'V'}, {'U'}]",0.4480515718994751,27,0.7588235294117647,0.9006222919321635,0.5
"[{'Y'}, {'U'}, {'T'}, {'W'}]",0.447329367617903,21,0.75,0.9006222919321635,0.5
"[{'W'}, {'Y'}, {'Z'}]",0.44707328069915375,202,0.8510575504181013,0.9006222919321635,0.5
"[{'Y'}, {'Z'}, {'P'}]",0.4464225567179366,183,0.8501558379285542,0.9006222919321635,0.5
