pattern,quality,pattern_auc,support,class_balance,p_value,corrected_p,is_sig,global_auc
"[{'V'}, {'N'}]",0.5367601664538896,0.8609168609168609,72,"{0.0: 33, 1.0: 39}",0.1658341658341658,0.3297102897102897,False,0.895013116361141
"[{'U'}, {'X'}]",0.5353781311731214,0.8632996632996632,78,"{1.0: 33, 0.0: 45}",0.1838161838161838,0.3297102897102897,False,0.895013116361141
"[{'Z'}, {'X'}]",0.5333863795140952,0.8665540540540541,85,"{1.0: 48, 0.0: 37}",0.2027972027972027,0.3297102897102897,False,0.895013116361141
"[{'O'}, {'V'}]",0.5332667561067225,0.8658170914542729,75,"{0.0: 29, 1.0: 46}",0.2037962037962038,0.3297102897102897,False,0.895013116361141
"[{'P'}, {'Y'}]",0.5332419970762574,0.8669141039236479,87,"{1.0: 41, 0.0: 46}",0.2057942057942058,0.3297102897102897,False,0.895013116361141
"[{'P'}, {'Z'}]",0.5321004327081029,0.867595818815331,76,"{1.0: 41, 0.0: 35}",0.2007992007992008,0.3297102897102897,False,0.895013116361141
"[{'U'}, {'Y'}]",0.5313671282949106,0.8687943262411347,77,"{1.0: 47, 0.0: 30}",0.2327672327672327,0.3312456773995235,False,0.895013116361141
"[{'P'}, {'M'}]",0.53052240822023,0.8717647058823529,101,"{1.0: 50, 0.0: 51}",0.2147852147852147,0.3297102897102897,False,0.895013116361141
"[{'O'}, {'X'}]",0.5303015585804864,0.8710227272727273,84,"{1.0: 40, 0.0: 44}",0.2227772227772227,0.3297102897102897,False,0.895013116361141
"[{'W'}, {'N'}]",0.5284855520425329,0.8725182863113898,62,"{1.0: 33, 0.0: 29}",0.2947052947052947,0.3472285290467108,False,0.895013116361141
"[{'W'}, {'O'}]",0.5276264289170535,0.876358695652174,94,"{0.0: 48, 1.0: 46}",0.2547452547452547,0.3445483088340231,False,0.895013116361141
"[{'T'}, {'O'}]",0.5275219962199358,0.8744588744588745,61,"{1.0: 28, 0.0: 33}",0.2607392607392607,0.3445483088340231,False,0.895013116361141
"[{'P'}, {'P'}]",0.5274441592783838,0.8762541806020067,85,"{0.0: 46, 1.0: 39}",0.2727272727272727,0.3472285290467108,False,0.895013116361141
"[{'W'}, {'Y'}]",0.5273464508419898,0.8761726078799249,80,"{0.0: 41, 1.0: 39}",0.2817182817182817,0.3472285290467108,False,0.895013116361141
"[{'N'}, {'V'}]",0.5262351866973585,0.8784722222222222,76,"{1.0: 40, 0.0: 36}",0.3236763236763236,0.3522359992948228,False,0.895013116361141
"[{'W'}, {'P'}]",0.5261808451315073,0.8790593505039194,85,"{0.0: 47, 1.0: 38}",0.3096903096903097,0.3472285290467108,False,0.895013116361141
"[{'O'}, {'P'}]",0.5255723991705691,0.8802910052910053,78,"{0.0: 42, 1.0: 36}",0.3086913086913087,0.3472285290467108,False,0.895013116361141
"[{'Y'}, {'T'}]",0.5252213631971976,0.8816148390616476,86,"{0.0: 39, 1.0: 47}",0.3456543456543456,0.3566433566433566,False,0.895013116361141
"[{'X'}, {'X'}]",0.5251690196167725,0.8819512195121951,91,"{0.0: 50, 1.0: 41}",0.3526473526473526,0.3566433566433566,False,0.895013116361141
"[{'Z'}, {'Z'}]",0.524077670362038,0.8848484848484848,68,"{0.0: 35, 1.0: 33}",0.3566433566433566,0.3566433566433566,False,0.895013116361141
